"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p","rmsd","rmse","intercept","metric","method","point"
"Sens_scaled_PBG_80","all",1386,0.335553249637966,5.13145277104238e-125,1.90317284471623,1.82312724046456,1.98673290403049,-1.03604798806304,-1.11090013135841,-0.961195844767674,1,0,0,1.68495466455821e-130,0.321434980064376,0.259375743922789,-1.03604798806304,"Sens_scaled","PBG","80"
"Sens_scaled_PBG_120","all",1400,0.296937175362288,4.37466936881704e-109,1.99335926276333,1.90759649275583,2.08297780245131,-1.1190501650217,-1.19822770341551,-1.03987262662789,1,0,0,3.49157978345149e-135,0.340950142026733,0.277988080296257,-1.1190501650217,"Sens_scaled","PBG","120"
"Sens_scaled_PBG_160","all",1400,0.337665184128403,3.14406027795998e-127,1.97038565751252,1.88804907945639,2.05631287956183,-1.07078011461512,-1.14662356427781,-0.994936664952425,1,0,0,5.94233944156284e-135,0.31418414964325,0.261352298100848,-1.07078011461512,"Sens_scaled","PBG","160"
"Sens_scaled_PBG_200","all",1398,0.343459809606713,1.02161885435815e-129,1.90015032954616,1.82103374359359,1.9827042126904,-0.99493561313715,-1.06711970038342,-0.922751525890883,1,0,0,7.93680146383722e-130,0.309062942801109,0.258559095895664,-0.99493561313715,"Sens_scaled","PBG","200"
"Sens_scaled_PBG_400","all",1407,0.346322225797003,7.09114170874161e-132,2.03511744592157,1.95082800393078,2.12304878254214,-1.10976436789223,-1.18625577997343,-1.03327295581103,1,0,0,4.61905543651322e-141,0.309643282737957,0.258735717736441,-1.10976436789223,"Sens_scaled","PBG","400"
"TSS_scaled_PAA_40","all",1342,0.618544996902943,1.02198132495845e-282,1.15328131551637,1.11574085052582,1.19208487534748,-0.167383940952285,-0.196961173244878,-0.137806708659692,1,0,0,1.85584213066658e-27,0.188616092064532,0.189033608906852,-0.167383940952285,"TSS_scaled","PAA","40"
"TSS_scaled_PAA_80","all",1386,0.683423891259262,0,1.10572421839402,1.07340531654329,1.13901620226768,-0.112153058466237,-0.137132565007891,-0.0871735519245826,1,4.0381475940876e-11,0,3.74804804724957e-18,0.164761265558078,0.16646905152324,-0.112153058466237,"TSS_scaled","PAA","80"
"TSS_scaled_PAA_120","all",1400,0.717550157557633,0,1.06333581595994,1.03409997260512,1.09339820854532,-0.0714051981357622,-0.0932245140548436,-0.0495858822166808,1,1.64700435294485e-05,0,1.86620746255477e-10,0.159781121756561,0.161142259217292,-0.0714051981357622,"TSS_scaled","PAA","120"
"TSS_scaled_PAA_160","all",1400,0.725301094471777,0,1.05524610218577,1.02662795475282,1.08466200537697,-0.0580199054327738,-0.0797964894661273,-0.0362433213994203,1,0.000129567140338072,0,1.98952196337445e-07,0.15339526137714,0.155530386175872,-0.0580199054327738,"TSS_scaled","PAA","160"
"TSS_scaled_PAA_200","all",1398,0.732059647156115,0,1.02848350474704,1.00091217499645,1.05681431993822,-0.0258854134671068,-0.0464663762762238,-0.00530445065798982,1,0.0428007880251832,0,0.0137345713715399,0.150928054060821,0.152708960645163,-0.0258854134671068,"TSS_scaled","PAA","200"
"TSS_scaled_PAA_400","all",1407,0.726116975646116,0,1.03925494797035,1.01118112284981,1.0681081979032,-0.0261353370804585,-0.046843943093247,-0.00542673106766994,1,0.00588243641372643,0,0.0134143315609058,0.152524449270892,0.155100924050182,-0.0261353370804585,"TSS_scaled","PAA","400"
"TSS_scaled_PA_40","all",1148,0.41961742125465,1.47447472439144e-137,1.04306806357086,0.998028525448059,1.09014016884239,-0.188186488883217,-0.22882643187693,-0.147546545889504,1,0.0611483512274726,0,4.4201802687637e-19,0.281765204090581,0.241665017348102,-0.188186488883217,"TSS_scaled","PA","40"
"TSS_scaled_PA_80","all",1321,0.523267455554182,2.01514030270559e-214,1.08217070506852,1.0425624913313,1.12328368289278,-0.193409339420273,-0.227838153755826,-0.158980525084721,1,3.41653449511536e-05,0,4.43395485473638e-27,0.239289956682371,0.209655334136022,-0.193409339420273,"TSS_scaled","PA","80"
"TSS_scaled_PA_120","all",1363,0.612758907010342,1.15465788674329e-282,1.05190912627168,1.01767723729457,1.08729248270821,-0.136504204994191,-0.164463583723449,-0.108544826264933,1,0.00273585234108586,0,4.50840822734961e-21,0.211515529236637,0.191851323375887,-0.136504204994191,"TSS_scaled","PA","120"
"TSS_scaled_PA_160","all",1371,0.666475203193246,0,1.05263296820933,1.02089546138233,1.08535712781097,-0.112073506171593,-0.137897072175371,-0.0862499401678148,1,0.00103550888594683,0,4.36650671305259e-17,0.184297335909111,0.173151011055917,-0.112073506171593,"TSS_scaled","PA","160"
"TSS_scaled_PA_200","all",1375,0.691628641967978,0,1.05644690512087,1.02584484763289,1.08796185496744,-0.112192156153367,-0.136822228978512,-0.0875620833282212,1,0.000255890350501886,0,1.27267469893694e-18,0.175596643424019,0.164642192203843,-0.112192156153367,"TSS_scaled","PA","200"
"TSS_scaled_PA_400","all",1396,0.72067330305875,0,1.05280800497679,1.02397907968864,1.08244857471135,-0.072545918236391,-0.0947501858524883,-0.0503416506202937,1,0.000285877010171687,0,1.99719394918927e-10,0.157092015782433,0.156384012823006,-0.072545918236391,"TSS_scaled","PA","400"
"TSS_scaled_PBG_40","all",1342,0.47883681410997,7.41755274000978e-192,1.28117283208949,1.23256540353439,1.33169714238082,-0.149518616512044,-0.183557158294828,-0.11548007472926,1,0,0,1.90129214136727e-17,0.212637448827609,0.227041478539946,-0.149518616512044,"TSS_scaled","PBG","40"
"TSS_scaled_PBG_80","all",1386,0.544460942591492,1.45471077749454e-238,1.27361925046227,1.22909801956642,1.31975315989876,-0.0886059897198737,-0.117884362097635,-0.0593276173421127,1,0,0,3.67172625110653e-09,0.205735484741455,0.204729688159561,-0.0886059897198737,"TSS_scaled","PBG","80"
"TSS_scaled_PBG_120","all",1400,0.577232690728823,1.23903494002285e-263,1.2312954352431,1.1900083373667,1.27401498060538,-0.0476261521284801,-0.073676803421524,-0.0215755008354362,1,0,0,0.000346909009664274,0.207574199395094,0.201978996393575,-0.0476261521284801,"TSS_scaled","PBG","120"
"TSS_scaled_PBG_160","all",1400,0.571618403502306,1.25908852084689e-259,1.23662486223965,1.19488942846296,1.27981804297689,-0.0309356151805203,-0.0573769651594063,-0.00449426520163437,1,0,0,0.0218756041489097,0.214580153936005,0.199439963881742,-0.0309356151805203,"TSS_scaled","PBG","160"
"TSS_scaled_PBG_200","all",1398,0.583498081256811,8.68658162914587e-268,1.22066037390586,1.18000042843141,1.26272136223262,-0.00299962030533685,-0.0280511048652581,0.0220518642545844,1,0,0,0.81433146280018,0.219153530882013,0.195282518340439,-0.00299962030533685,"TSS_scaled","PBG","200"
"TSS_scaled_PBG_400","all",1407,0.588458831809209,3.700704514513e-273,1.23952537550557,1.19860909095521,1.28183839761952,-0.00305460172760741,-0.0278247872124807,0.0217155837572658,1,0,0,0.80888784033423,0.222951002589588,0.194644320593604,-0.00305460172760741,"TSS_scaled","PBG","400"
"Kappa_scaled_PAA_40","all",1342,0.425349337792864,2.10920284272322e-163,1.04016126793005,0.998763004542092,1.08327547013808,0.150723548739125,0.125905759806197,0.175541337672053,1,0.0573962026835417,0,3.52832520759732e-31,0.292021661676612,0.241261602637552,0.150723548739125,"Kappa_scaled","PAA","40"
"Kappa_scaled_PAA_80","all",1386,0.477517996225001,2.49356822132405e-197,1.04379447625954,1.0047681837824,1.08433659251484,0.163774713791703,0.141000142182219,0.186549285401187,1,0.0274984854541321,0,2.54190268563501e-42,0.28600425446413,0.222273573145712,0.163774713791703,"Kappa_scaled","PAA","80"
"Kappa_scaled_PAA_120","all",1400,0.514646150969951,1.06644525244971e-221,1.05222926636003,1.01447182128901,1.09139199901853,0.167708279820982,0.146664402553123,0.188752157088841,1,0.00634497716651228,0,6.76513876377631e-51,0.287308485775775,0.219067018156763,0.167708279820982,"Kappa_scaled","PAA","120"
"Kappa_scaled_PAA_160","all",1400,0.501898932952213,8.00582972017228e-214,1.01388154970639,0.9770344291989,1.05211829400719,0.188873723407897,0.16750812050883,0.210239326306963,1,0.465279660566407,0,3.61543318680102e-61,0.29179000931718,0.218033687673856,0.188873723407897,"Kappa_scaled","PAA","160"
"Kappa_scaled_PAA_200","all",1398,0.519794715805194,1.28002240919825e-224,1.02698963380404,0.990304414977558,1.06503383403058,0.196337032369793,0.175765472104878,0.216908592634708,1,0.151200728541478,0,5.87281523860989e-70,0.295878544646434,0.212283035778364,0.196337032369793,"Kappa_scaled","PAA","200"
"Kappa_scaled_PAA_400","all",1407,0.51703943279945,2.62376630092372e-224,1.03294332929662,0.996058402221394,1.07119413797308,0.20198916571995,0.181636052872457,0.222342278567443,1,0.0805938150715702,0,6.32410126182328e-75,0.302281636384093,0.213785369364075,0.20198916571995,"Kappa_scaled","PAA","400"
"Kappa_scaled_PA_40","all",1148,0.429169529958705,1.08151384960146e-141,0.93254862388764,0.892606601948794,0.974277956286749,-0.0623061173885989,-0.09747492793278,-0.0271373068444178,1,0.00178292694997051,0,0.000527995522881075,0.274120180434702,0.239136663008626,-0.0623061173885989,"Kappa_scaled","PA","40"
"Kappa_scaled_PA_80","all",1321,0.489563739882752,7.65455141498063e-195,0.96806532835858,0.9314265497258,1.00614533722051,-0.0563880634117696,-0.0870999763560542,-0.025676150467485,1,0.0991538270600846,0,0.000327681654321757,0.236389010715881,0.218446043050499,-0.0563880634117696,"Kappa_scaled","PA","80"
"Kappa_scaled_PA_120","all",1363,0.568157740580983,1.97793638823264e-250,0.962106260034645,0.929073991126343,0.996312957244302,-0.0139973834585926,-0.0396225547956728,0.0116277878784877,1,0.0302386797045033,0,0.284109820930262,0.212398340187991,0.204268438772088,-0.0139973834585926,"Kappa_scaled","PA","120"
"Kappa_scaled_PA_160","all",1371,0.589074063378087,1.17356162820645e-266,0.969643457127038,0.937248089338627,1.00315854963517,0.000859743910607724,-0.0243107270243758,0.0260302148455913,1,0.0753663156822901,0,0.946587165213622,0.199098379525716,0.194834060921413,0.000859743910607724,"Kappa_scaled","PA","160"
"Kappa_scaled_PA_200","all",1375,0.606455704760858,2.53829724269138e-280,0.964037747704465,0.932551833892619,0.99658672603727,0.0137747113733244,-0.0102427020781121,0.037792124824761,1,0.0306539976684713,0,0.260747411851306,0.19281933520615,0.188739789192123,0.0137747113733244,"Kappa_scaled","PA","200"
"Kappa_scaled_PA_400","all",1396,0.634754279332822,3.54886229924353e-307,0.997463890606707,0.966294017356479,1.02963921455929,0.0272723038895831,0.00473865300229737,0.0498059547768689,1,0.875364707443697,0,0.0177222467138048,0.183437087552813,0.181404795342796,0.0272723038895831,"Kappa_scaled","PA","400"
"Kappa_scaled_PBG_40","all",1342,0.247223125153599,1.01667600043652e-84,1.44846538564249,1.38268155590898,1.51737901213644,0.157016573392778,0.128461268449789,0.185571878335767,1,0,0,4.50639918178241e-26,0.407792807895527,0.290072792318684,0.157016573392778,"Kappa_scaled","PBG","40"
"Kappa_scaled_PBG_80","all",1386,0.277657533637267,7.22745907839489e-100,1.64215797859649,1.57021155836693,1.71740095294721,0.163974585311434,0.136825250920554,0.191123919702314,1,0,0,6.49720857184347e-31,0.436988643830484,0.275035720950123,0.163974585311434,"Kappa_scaled","PBG","80"
"Kappa_scaled_PBG_120","all",1400,0.317147663047216,5.91896700144827e-118,1.62426752548102,1.5553740170939,1.69621259281521,0.176918356649796,0.151921475755554,0.201915237544039,1,0,0,3.73720235584656e-41,0.432325492821417,0.272360356906859,0.176918356649796,"Kappa_scaled","PBG","120"
"Kappa_scaled_PBG_160","all",1400,0.295620874084452,1.62081280545222e-108,1.6349742716763,1.56456640440055,1.70855060004158,0.200417171139067,0.175045432189349,0.225788910088784,1,0,0,4.23851457099235e-50,0.454074806599443,0.272763414892294,0.200417171139067,"Kappa_scaled","PBG","160"
"Kappa_scaled_PBG_200","all",1398,0.299789148038973,3.63092623899432e-110,1.67517980172012,1.60319907352976,1.75039233394303,0.207586692987678,0.182747636745208,0.232425749230147,1,0,0,2.23273392735356e-55,0.460921253306977,0.270323051718433,0.207586692987678,"Kappa_scaled","PBG","200"
"Kappa_scaled_PBG_400","all",1407,0.318931480998533,2.46638422643265e-119,1.74486166583439,1.67112833909028,1.82184824569234,0.204957973883275,0.180536269923323,0.229379677843226,1,0,0,8.05658248592217e-56,0.466922299463923,0.26609778320725,0.204957973883275,"Kappa_scaled","PBG","400"
"PCC_scaled_PAA_40","all",1342,0.460084502763218,1.4614715329e-181,0.964274177966137,0.927050534194152,1.00299245402035,0.0614521894030802,0.0343787552988723,0.0885256235072881,1,0.0700906034825054,0,9.17964208775075e-06,0.239697703404834,0.232030303492548,0.0614521894030802,"PCC_scaled","PAA","40"
"PCC_scaled_PAA_80","all",1386,0.469158174490905,1.48303987178556e-192,0.980064028232767,0.943134268161879,1.01843982544273,0.0470300012301202,0.0201197504362418,0.0739402520239987,1,0.303990810338117,0,0.00062508845260525,0.229361761090336,0.224448292041783,0.0470300012301202,"PCC_scaled","PAA","80"
"PCC_scaled_PAA_120","all",1400,0.513346126944096,6.92657836085705e-221,0.954632573138277,0.920332226049272,0.990211277951945,0.0698095894363508,0.0456552103791231,0.0939639684935786,1,0.0129131070153234,0,1.73754503790894e-08,0.228928034145497,0.219418134218058,0.0698095894363508,"PCC_scaled","PAA","120"
"PCC_scaled_PAA_160","all",1400,0.513006259770603,1.12874366739246e-220,0.947497876457818,0.913442217744166,0.982823224559471,0.0782311392972008,0.0535998582791116,0.10286242031529,1,0.00390039490348615,0,6.14371289212761e-10,0.226086654056493,0.215098748069483,0.0782311392972008,"PCC_scaled","PAA","160"
"PCC_scaled_PAA_200","all",1398,0.498745694982538,1.32048360216944e-211,0.935340687544768,0.901218556524585,0.970754758036158,0.0932566248733459,0.0689067067321096,0.117606543014582,1,0.000428702762011568,0,1.02810743446741e-13,0.232272039610793,0.217821046679463,0.0932566248733459,"PCC_scaled","PAA","200"
"PCC_scaled_PAA_400","all",1407,0.490936487353722,3.08674921577763e-208,0.942749950971645,0.908204986411599,0.978608886049701,0.0948484246277197,0.0704817495142354,0.119215099741204,1,0.00198043125573122,0,4.12464660641091e-14,0.235683476031814,0.220669906124783,0.0948484246277197,"PCC_scaled","PAA","400"
"PCC_scaled_PA_40","all",1148,0.405448564062105,1.50756785035845e-131,0.931915082713445,0.891198027793191,0.97449241841269,-0.072038622642894,-0.108361778580091,-0.035715466705697,1,0.00199339335964499,0,0.000105474662771131,0.284817550787942,0.245419922078175,-0.072038622642894,"PCC_scaled","PA","40"
"PCC_scaled_PA_80","all",1321,0.456845091624359,4.93908653011572e-177,0.990311314335234,0.951671967538879,1.0305194780893,-0.101127383776181,-0.134491217490002,-0.0677635500623594,1,0.631461382160962,0,3.50930801925918e-09,0.252659435706172,0.226931853954189,-0.101127383776181,"PCC_scaled","PA","80"
"PCC_scaled_PA_120","all",1363,0.5216954085805,3.2724818265672e-220,0.990758442695961,0.954992620527807,1.02786374540864,-0.073802939560254,-0.102819621937577,-0.0447862571829306,1,0.62048891975228,0,6.83360495261077e-07,0.232368625171803,0.216932119698625,-0.073802939560254,"PCC_scaled","PA","120"
"PCC_scaled_PA_160","all",1371,0.540236920790798,2.96267648855608e-233,0.997510559497052,0.962294546591463,1.03401533328086,-0.0606849304316532,-0.0893801371961226,-0.0319897236671838,1,0.891831595970384,0,3.55085702216485e-05,0.21745151723755,0.208008237704804,-0.0606849304316532,"PCC_scaled","PA","160"
"PCC_scaled_PA_200","all",1375,0.557156593986238,4.07883924586726e-245,0.996051421769435,0.961577818721713,1.03176094070868,-0.0553128278169726,-0.0830595510240388,-0.0275661046099063,1,0.825671694290843,0,9.65575766044553e-05,0.210657692387321,0.202057061008429,-0.0553128278169726,"PCC_scaled","PA","200"
"PCC_scaled_PA_400","all",1396,0.580063943836997,6.40374589410586e-265,1.04196650758345,1.00709389490432,1.07804665326542,-0.0642867523164909,-0.0913440682066299,-0.037229436426352,1,0.0179607010956835,0,3.45086315804639e-06,0.195882783048219,0.196440624874201,-0.0642867523164909,"PCC_scaled","PA","400"
"PCC_scaled_PBG_40","all",1342,0.245342245356732,5.43196373416528e-84,1.09376152488938,1.04402646168556,1.14586585420156,0.130370702036448,0.100726308095255,0.16001509597764,1,0.000162676465493838,0,1.74757070396621e-17,0.330300012354113,0.29061892889333,0.130370702036448,"PCC_scaled","PBG","40"
"PCC_scaled_PBG_80","all",1386,0.215945212864494,3.55392044173546e-75,1.15065068809579,1.09817920643968,1.20562928004049,0.145163652224487,0.115965487575282,0.174361816873692,1,4.17357692850118e-09,0,8.85168565519592e-22,0.349064159118164,0.292567721022137,0.145163652224487,"PCC_scaled","PBG","80"
"PCC_scaled_PBG_120","all",1400,0.261893229271822,2.71950572229059e-94,1.13109948157447,1.0812642618699,1.18323159502701,0.159749927667736,0.132982204749176,0.186517650586295,1,8.96942597972128e-08,0,2.8756236946437e-30,0.348343552047451,0.287939273321946,0.159749927667736,"PCC_scaled","PBG","120"
"PCC_scaled_PBG_160","all",1400,0.244290655352123,4.01976745745708e-87,1.14202773056843,1.0911284674967,1.19530135656664,0.178023661292671,0.150760545207203,0.205286777378139,1,1.23635536253275e-08,0,1.33952690831112e-35,0.362021830569913,0.287164286191446,0.178023661292671,"PCC_scaled","PBG","160"
"PCC_scaled_PBG_200","all",1398,0.225005629882835,2.41349069797801e-79,1.14160236201845,1.09005608217173,1.19558614853066,0.189984376728567,0.162975170040582,0.216993583416552,1,2.08933672585232e-08,0,1.07137513142193e-40,0.371438348921938,0.291365106592316,0.189984376728567,"PCC_scaled","PBG","200"
"PCC_scaled_PBG_400","all",1407,0.238424437450617,3.48137883935693e-85,1.1785905730687,1.12599167544841,1.23364654394379,0.186548272077102,0.159819231561869,0.213277312592335,1,2.12285744538576e-12,0,3.83527196115356e-40,0.374106818836205,0.288522768973427,0.186548272077102,"PCC_scaled","PBG","400"
