"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p","rmsd","rmse","intercept","metric","method","point"
"TSS_scaled_PAA_200","all",1398,0.768487628324493,0,1.13431877487775,1.10602540606516,1.16333591975767,-0.0301619167364916,-0.0513761593462831,-0.00894767412670014,1,0,0,0.00535810292140088,0.162094444516299,0.154733590483969,-0.0301619167364916,"TSS_scaled","PAA","200"
"TSS_scaled_PAA_400","all",1407,0.761240513194989,0,1.14834791760112,1.1193577818798,1.17808886596049,-0.0306174494425804,-0.0520894262228122,-0.0091454726623486,1,0,0,0.00522549707942161,0.167749231875435,0.157780523525687,-0.0306174494425804,"TSS_scaled","PAA","400"
"TSS_scaled_PA_40","all",1149,0.420697276550979,3.85393551331917e-138,1.14441568751897,1.09506601577946,1.19598932572781,-0.200119949250688,-0.244651956409666,-0.155587942091709,1,2.33623320688991e-09,0,4.28169846762346e-18,0.263281222556837,0.264761478795709,-0.200119949250688,"TSS_scaled","PA","40"
"TSS_scaled_PA_80","all",1321,0.536456630829758,1.83351907508439e-222,1.18264190776308,1.13994805396179,1.2269347512254,-0.197084800785504,-0.23417860983345,-0.159990991737558,1,0,0,1.68727090795787e-24,0.21841553795916,0.225369074189418,-0.197084800785504,"TSS_scaled","PA","80"
"TSS_scaled_PA_120","all",1363,0.628115309700885,1.25479005137303e-294,1.15190731268919,1.11515964338289,1.18986592179901,-0.136934509625452,-0.166927722495777,-0.106941296755126,1,0,0,1.0782109895674e-18,0.197252098803143,0.205321033755016,-0.136934509625452,"TSS_scaled","PA","120"
"TSS_scaled_PA_160","all",1371,0.683696302775479,0,1.16401526629547,1.12982369492954,1.19924156861784,-0.120633324310706,-0.148432281538125,-0.092834367083288,1,0,0,4.40026847553973e-17,0.178003387046386,0.185928315626531,-0.120633324310706,"TSS_scaled","PA","160"
"TSS_scaled_PA_200","all",1375,0.701514471405529,0,1.15865111070542,1.12562291277835,1.19264842701656,-0.113861665594812,-0.140432650806976,-0.0872906803826477,1,0,0,1.04574476071935e-16,0.170238477512405,0.177365756123741,-0.113861665594812,"TSS_scaled","PA","200"
"TSS_scaled_PA_400","all",1396,0.734097904457368,0,1.15324189269698,1.12242044886113,1.18490968729301,-0.0681755902408666,-0.0918995004934644,-0.0444516799882688,1,0,0,2.08834890484747e-08,0.165622067429766,0.166780729816565,-0.0681755902408666,"TSS_scaled","PA","400"
"TSS_scaled_PBG_40","all",1343,0.522755264361825,1.18751610016063e-217,1.34862872269907,1.29964180000371,1.39946209154224,-0.121580365172053,-0.156046925096248,-0.0871138052478578,1,0,0,6.97778349120712e-12,0.241979518130251,0.236140991021575,-0.121580365172053,"TSS_scaled","PBG","40"
"TSS_scaled_PBG_80","all",1386,0.602009491578409,3.57440404395277e-279,1.37765081287759,1.3325843723842,1.42424134753029,-0.085664072691196,-0.115615193988163,-0.0557129513942291,1,0,0,2.43112362598561e-08,0.242945536962981,0.206841500153025,-0.085664072691196,"TSS_scaled","PBG","80"
"TSS_scaled_PBG_120","all",1400,0.629969874184539,4.23631434406682e-304,1.34199412799233,1.29984820550489,1.38550657833649,-0.0483655038523484,-0.0752646289587355,-0.0214663787459613,1,0,0,0.000433675475052177,0.244947668408892,0.205044644732332,-0.0483655038523484,"TSS_scaled","PBG","120"
"TSS_scaled_PBG_160","all",1400,0.636136789757358,3.33365715784935e-309,1.35886598943322,1.31654157167009,1.4025510602722,-0.0368432539881364,-0.0639083299204277,-0.00977817805584504,1,0,0,0.00766440312524376,0.256649399914437,0.200606722138212,-0.0368432539881364,"TSS_scaled","PBG","160"
"TSS_scaled_PBG_200","all",1398,0.645071414183215,2.64757358795988e-316,1.33712652829084,1.29595652068236,1.37960442663441,-0.00443874857810833,-0.0300450033285274,0.0211675061723108,1,0,0,0.733872096598452,0.262372279060903,0.195452068764091,-0.00443874857810833,"TSS_scaled","PBG","200"
"TSS_scaled_PBG_400","all",1407,0.647680509687829,1.39721764643905e-320,1.36913593264039,1.32726598175806,1.41232671356807,-0.00848405716421063,-0.0340079551349462,0.0170398408065249,1,0,0,0.514477443667199,0.269765065408239,0.195226343060449,-0.00848405716421063,"TSS_scaled","PBG","400"
"Kappa_scaled_PAA_40","all",1342,0.636899666080255,4.5075566158784e-297,1.23801821624731,1.19868486888604,1.27864223829281,-0.157035651071024,-0.188098133077747,-0.1259731690643,1,0,0,2.02332560045393e-22,0.191973232934968,0.201705925885605,-0.157035651071024,"Kappa_scaled","PAA","40"
"Kappa_scaled_PAA_80","all",1386,0.712564938172862,0,1.21372437613874,1.1798969780481,1.24852159861479,-0.121260280393311,-0.147593193075269,-0.0949273677113535,1,0,0,5.45213938762945e-19,0.168945736466768,0.172497627814055,-0.121260280393311,"Kappa_scaled","PAA","80"
"Kappa_scaled_PAA_120","all",1400,0.740937445620349,0,1.16195992991712,1.13134540861363,1.1934028886788,-0.0716839141291679,-0.0946998502595963,-0.0486679779987394,1,0,0,1.29209366895057e-09,0.167149282653955,0.168445999000737,-0.0716839141291679,"Kappa_scaled","PAA","120"
"Kappa_scaled_PAA_160","all",1400,0.766357790270041,0,1.17096989278075,1.14165077369676,1.20104196606374,-0.0706976061802606,-0.0931131148988321,-0.048282097461689,1,0,0,8.03817338986306e-10,0.160311705091804,0.157379181725466,-0.0706976061802606,"Kappa_scaled","PAA","160"
"Kappa_scaled_PAA_200","all",1398,0.768487628324493,0,1.13431877487775,1.10602540606516,1.16333591975767,-0.0301619167364916,-0.0513761593462831,-0.00894767412670014,1,0,0,0.00535810292140088,0.162094444516299,0.154733590483969,-0.0301619167364916,"Kappa_scaled","PAA","200"
"Kappa_scaled_PAA_400","all",1407,0.761240513194989,0,1.14834791760112,1.1193577818798,1.17808886596049,-0.0306174494425804,-0.0520894262228122,-0.0091454726623486,1,0,0,0.00522549707942161,0.167749231875435,0.157780523525687,-0.0306174494425804,"Kappa_scaled","PAA","400"
"Kappa_scaled_PA_40","all",1149,0.430946489214977,1.36351915190802e-142,1.02312705042186,0.979390889096674,1.06881631528187,-0.0619989487504783,-0.1005103643939,-0.0234875331070568,1,0.304838949468296,0,0.00162641977677959,0.262569145821479,0.261786121138638,-0.0619989487504783,"Kappa_scaled","PA","40"
"Kappa_scaled_PA_80","all",1321,0.508125854054342,1.84561941823854e-205,1.05783348176098,1.01851773968238,1.09866684843754,-0.0473329299974045,-0.0802646001060285,-0.0144012598887804,1,0.0036402589510105,0,0.00487940136202751,0.227656466667437,0.233478646378448,-0.0473329299974045,"Kappa_scaled","PA","80"
"Kappa_scaled_PA_120","all",1363,0.588528106488318,1.01932882434398e-264,1.05356746969769,1.0182435102454,1.09011685518887,-0.00278175815980941,-0.0301544624600738,0.024590946140455,1,0.00272693376537037,0,0.842011600723375,0.215269165627181,0.217518424424049,-0.00278175815980941,"Kappa_scaled","PA","120"
"Kappa_scaled_PA_160","all",1371,0.607361040296159,3.39005497118411e-280,1.0722443824645,1.03721372239026,1.10845816142615,0.00424973667841522,-0.0229424939667443,0.0314419673235748,1,3.97861122101162e-05,0,0.759206695851517,0.210999088905503,0.209900726709181,0.00424973667841522,"Kappa_scaled","PA","160"
"Kappa_scaled_PA_200","all",1375,0.618253583119252,2.11721072083969e-289,1.05730198245214,1.02328289646815,1.09245203448197,0.0242916578371728,-0.00164196808166361,0.0502252837560092,1,0.000849922158425498,0,0.0663535564964335,0.2084392558004,0.203442094967176,0.0242916578371728,"Kappa_scaled","PA","200"
"Kappa_scaled_PA_400","all",1396,0.653482634804234,3.95252516672997e-323,1.09261815987573,1.05934775995649,1.12693346643718,0.041164911413796,0.0171366735556205,0.0651931492719714,1,2.23306948488045e-08,0,0.000798460104907987,0.211985319770519,0.192923135343764,0.041164911413796,"Kappa_scaled","PA","400"
"Kappa_scaled_PBG_40","all",1343,0.522755264361825,1.18751610016063e-217,1.34862872269907,1.29964180000371,1.39946209154224,-0.121580365172053,-0.156046925096248,-0.0871138052478578,1,0,0,6.97778349120712e-12,0.241979518130251,0.236140991021575,-0.121580365172053,"Kappa_scaled","PBG","40"
"Kappa_scaled_PBG_80","all",1386,0.602009491578409,3.57440404395277e-279,1.37765081287759,1.3325843723842,1.42424134753029,-0.085664072691196,-0.115615193988163,-0.0557129513942291,1,0,0,2.4311236259856e-08,0.242945536962981,0.206841500153025,-0.085664072691196,"Kappa_scaled","PBG","80"
"Kappa_scaled_PBG_120","all",1400,0.629969874184539,4.23631434406682e-304,1.34199412799233,1.29984820550489,1.38550657833649,-0.0483655038523484,-0.0752646289587355,-0.0214663787459613,1,0,0,0.000433675475052177,0.244947668408892,0.205044644732332,-0.0483655038523484,"Kappa_scaled","PBG","120"
"Kappa_scaled_PBG_160","all",1400,0.636136789757358,3.33365715784935e-309,1.35886598943322,1.31654157167009,1.4025510602722,-0.0368432539881364,-0.0639083299204277,-0.00977817805584504,1,0,0,0.00766440312524376,0.256649399914437,0.200606722138212,-0.0368432539881364,"Kappa_scaled","PBG","160"
"Kappa_scaled_PBG_200","all",1398,0.645071414183215,2.64757358795988e-316,1.33712652829084,1.29595652068236,1.37960442663441,-0.00443874857810833,-0.0300450033285274,0.0211675061723108,1,0,0,0.733872096598452,0.262372279060903,0.195452068764091,-0.00443874857810833,"Kappa_scaled","PBG","200"
"Kappa_scaled_PBG_400","all",1407,0.647680509687829,1.39721764643905e-320,1.36913593264039,1.32726598175806,1.41232671356807,-0.00848405716421063,-0.0340079551349462,0.0170398408065249,1,0,0,0.514477443667199,0.269765065408239,0.195226343060449,-0.00848405716421063,"Kappa_scaled","PBG","400"
"PCC_scaled_PAA_40","all",1342,0.636899666080255,4.5075566158784e-297,1.23801821624731,1.19868486888604,1.27864223829281,-0.157035651071024,-0.188098133077747,-0.1259731690643,1,0,0,2.02332560045393e-22,0.191973232934968,0.201705925885605,-0.157035651071024,"PCC_scaled","PAA","40"
"PCC_scaled_PAA_80","all",1386,0.712564938172862,0,1.21372437613874,1.1798969780481,1.24852159861479,-0.121260280393311,-0.147593193075269,-0.0949273677113535,1,0,0,5.45213938762945e-19,0.168945736466768,0.172497627814055,-0.121260280393311,"PCC_scaled","PAA","80"
"PCC_scaled_PAA_120","all",1400,0.740937445620349,0,1.16195992991712,1.13134540861363,1.1934028886788,-0.0716839141291679,-0.0946998502595963,-0.0486679779987394,1,0,0,1.29209366895057e-09,0.167149282653955,0.168445999000737,-0.0716839141291679,"PCC_scaled","PAA","120"
"PCC_scaled_PAA_160","all",1400,0.766357790270041,0,1.17096989278075,1.14165077369676,1.20104196606374,-0.0706976061802606,-0.0931131148988321,-0.048282097461689,1,0,0,8.03817338986306e-10,0.160311705091804,0.157379181725466,-0.0706976061802606,"PCC_scaled","PAA","160"
"PCC_scaled_PAA_200","all",1398,0.768487628324493,0,1.13431877487775,1.10602540606516,1.16333591975767,-0.0301619167364916,-0.0513761593462831,-0.00894767412670014,1,0,0,0.00535810292140088,0.162094444516299,0.154733590483969,-0.0301619167364916,"PCC_scaled","PAA","200"
"PCC_scaled_PAA_400","all",1407,0.761240513194989,0,1.14834791760112,1.1193577818798,1.17808886596049,-0.0306174494425804,-0.0520894262228122,-0.0091454726623486,1,0,0,0.00522549707942161,0.167749231875435,0.157780523525687,-0.0306174494425804,"PCC_scaled","PAA","400"
"PCC_scaled_PA_40","all",1149,0.409996957292519,1.41268161023351e-133,1.02245301950165,0.977966514905444,1.06896316096171,-0.0726837672305697,-0.112364761874079,-0.0330027725870608,1,0.327728826916504,0,0.000339636146028063,0.270582659426793,0.267870796506008,-0.0726837672305697,"PCC_scaled","PA","40"
"PCC_scaled_PA_80","all",1321,0.475757398412574,3.42168174859458e-187,1.0822106910281,1.04071252904856,1.12536358224325,-0.0962356512722155,-0.1320402484098,-0.060431054134631,1,7.66815911084073e-05,0,1.56819723106546e-07,0.236559459391925,0.242678857813236,-0.0962356512722155,"PCC_scaled","PA","80"
"PCC_scaled_PA_120","all",1363,0.542383855778952,2.74580445184416e-233,1.08494342975714,1.0466183038465,1.12467194721049,-0.0682726410625166,-0.0993328946871035,-0.0372123874379297,1,9.2417387003163e-06,0,1.7346335050892e-05,0.223649014329125,0.231409280339887,-0.0682726410625166,"PCC_scaled","PA","120"
"PCC_scaled_PA_160","all",1371,0.55564531614322,2.14797669708355e-243,1.10306018775065,1.06476414327481,1.1427336142803,-0.0638071669690568,-0.0949887065613793,-0.0326256273767342,1,5.8630967303408e-08,0,6.28679341305513e-05,0.217035884928613,0.225455757535352,-0.0638071669690568,"PCC_scaled","PA","160"
"PCC_scaled_PA_200","all",1375,0.569755276792764,1.00154436486585e-253,1.09241276637639,1.05513620658185,1.13100625748411,-0.0514796408724231,-0.0814640149949291,-0.0214952667499171,1,6.48391231039547e-07,0,0.000778129385084948,0.210745424762571,0.217906790582381,-0.0514796408724231,"PCC_scaled","PA","200"
"PCC_scaled_PA_400","all",1396,0.59876508492341,1.02282350014118e-278,1.14136615760144,1.10401253732144,1.17998361583696,-0.0591285312400434,-0.0880850704588296,-0.0301719920212571,1,1.06581410364015e-14,0,6.51038170107178e-05,0.204029456965834,0.209611026915753,-0.0591285312400434,"PCC_scaled","PA","400"
"PCC_scaled_PBG_40","all",1343,0.522755264361825,1.18751610016063e-217,1.34862872269907,1.29964180000371,1.39946209154224,-0.121580365172053,-0.156046925096248,-0.0871138052478578,1,0,0,6.97778349120712e-12,0.241979518130251,0.236140991021575,-0.121580365172053,"PCC_scaled","PBG","40"
"PCC_scaled_PBG_80","all",1386,0.602009491578409,3.57440404395277e-279,1.37765081287759,1.3325843723842,1.42424134753029,-0.085664072691196,-0.115615193988163,-0.0557129513942291,1,0,0,2.4311236259856e-08,0.242945536962981,0.206841500153025,-0.085664072691196,"PCC_scaled","PBG","80"
"PCC_scaled_PBG_120","all",1400,0.629969874184539,4.23631434406682e-304,1.34199412799233,1.29984820550489,1.38550657833649,-0.0483655038523484,-0.0752646289587355,-0.0214663787459613,1,0,0,0.000433675475052177,0.244947668408892,0.205044644732332,-0.0483655038523484,"PCC_scaled","PBG","120"
"PCC_scaled_PBG_160","all",1400,0.636136789757358,3.33365715784935e-309,1.35886598943322,1.31654157167009,1.4025510602722,-0.0368432539881364,-0.0639083299204277,-0.00977817805584504,1,0,0,0.00766440312524376,0.256649399914437,0.200606722138212,-0.0368432539881364,"PCC_scaled","PBG","160"
"PCC_scaled_PBG_200","all",1398,0.645071414183215,2.64757358795988e-316,1.33712652829084,1.29595652068236,1.37960442663441,-0.00443874857810833,-0.0300450033285274,0.0211675061723108,1,0,0,0.733872096598452,0.262372279060903,0.195452068764091,-0.00443874857810833,"PCC_scaled","PBG","200"
"PCC_scaled_PBG_400","all",1407,0.647680509687829,1.39721764643905e-320,1.36913593264039,1.32726598175806,1.41232671356807,-0.00848405716421063,-0.0340079551349462,0.0170398408065249,1,0,0,0.514477443667199,0.269765065408239,0.195226343060449,-0.00848405716421063,"PCC_scaled","PBG","400"
